TIMESTAMP,ContextTokens,GeneratedTokens
1851,19843,259
1852,22082,168
1853,5500,65
1854,25397,132
1855,110290,1672
1856,14564,35
1857,52947,887
1858,79512,85
1859,45774,428
1860,58349,495
1861,35704,98
1862,32017,169
1863,37081,356
1864,56278,138
1865,36800,290
1866,91546,672
1867,11416,128
1868,44348,263
1869,50900,1906
1870,129739,1333
1871,44752,2074
1872,12413,96
1873,56104,530
1874,25232,143
1875,66943,588
1876,27768,409
1877,24647,90
1878,45687,336
1879,104122,739
1880,40860,222
1881,47421,124
1882,20978,346
1883,8558,95
1884,10618,122
1885,49760,190
1886,121422,1876
1887,73336,567
1888,58658,345
1889,41296,317
1890,70117,177
1891,21176,252
1892,25113,324
1893,27653,461
1894,14485,109
1895,16223,48
1896,16763,125
1897,14159,247
1898,93342,573
1899,32945,502
1900,21865,222
1901,22481,132
1902,16539,249
1903,13720,91
1904,51367,714
1905,107907,436
1906,32653,268
1907,19957,57
1908,9889,99
1909,130269,803
1910,39214,154
1911,43826,207
1912,55607,297
1913,48106,375
1914,112877,186
1915,49245,1527
1916,62205,188
1917,35739,307
1918,27667,207
1919,48455,302
1920,10775,267
1921,37683,821
1922,9236,41
1923,27951,220
1924,50396,190
1925,8890,86
1926,18529,103
1927,20784,63
1928,22440,598
1929,18830,133
1930,101211,589
1931,57041,315
1932,42904,372
1933,12425,143
1934,14271,201
1935,75094,274
1936,106148,225
1937,19208,249
1938,36124,445
1939,14267,179
1940,36461,100
1941,24206,414
1942,101781,625
1943,18426,85
1944,15664,50
1945,26207,262
1946,17527,144
1947,20904,125
1948,50278,305
1949,29237,268
1950,25110,253
1951,42908,532
1952,28698,84
1953,37404,784
1954,72485,1553
1955,43926,579
1956,21042,177
1957,26634,125
1958,71987,919
1959,38479,205
1960,17756,71
1961,59414,182
1962,81455,489
1963,41870,528
1964,23335,155
1965,16154,64
1966,93003,722
1967,74371,331
1968,40755,433
1969,56355,541
1970,28196,188
1971,16026,181
1972,44656,252
1973,31122,328
1974,66087,635
1975,130408,664
1976,12195,143
1977,42294,570
1978,25327,81
1979,28976,852
1980,45674,776
1981,20836,139
1982,44290,693
1983,51125,797
1984,28609,116
1985,16154,62
1986,12840,45
1987,56433,1148
1988,129925,1147
1989,74512,662
1990,13375,178
1991,74499,1013
1992,40059,302
1993,20072,66
1994,19665,693
1995,42343,444
1996,16620,55
1997,61946,408
1998,69278,114
1999,10670,94
2000,19954,101
2001,45700,383
2002,52241,213
2003,41340,279
2004,43481,209
2005,21150,93
2006,33778,563
2007,40313,565
2008,64100,512
2009,20047,110
2010,51490,428
2011,30606,658
2012,36214,257
2013,8320,33
2014,26744,51
2015,29975,144
2016,9770,84
2017,36145,249
2018,97794,547
2019,22527,188
2020,15174,93
2021,47674,398
2022,75608,303
2023,47834,990
2024,38321,599
2025,37554,370
2026,61313,621
2027,58020,410
2028,60525,998
2029,36680,384
2030,19377,90
2031,21796,109
2032,10144,93
2033,14811,42
2034,8783,29
2035,68477,472
2036,8772,211
2037,39277,349
2038,17285,78
2039,48501,348
2040,12818,126
2041,82907,3161
2042,26224,321
2043,35774,428
2044,23401,256
2045,17436,174
2046,33252,431
2047,50199,523
2048,36557,269
2049,42746,453
2050,25323,102
2051,14867,185
2052,34450,245
2053,17333,225
2054,31080,204
2055,33987,78
2056,29287,302
2057,27994,148
2058,47999,462
2059,28940,343
2060,26352,252
2061,38159,286
2062,32440,176
2063,38723,210
2064,52419,816
2065,80262,994
2066,61748,231
2067,40139,890
2068,15837,183
2069,68472,195
2070,11468,47
2071,8936,28
2072,12769,238
2073,50624,84
2074,23220,65
2075,51015,852
2076,67388,350
2077,13560,97
2078,24023,330
2079,11469,98
2080,54038,438
2081,49981,630
2082,130354,718
2083,15138,100
2084,26933,216
2085,36546,172
2086,26209,227
2087,30840,100
2088,32755,171
2089,22356,63
2090,70275,524
2091,84656,308
2092,28965,1123
2093,34935,111
2094,13574,105
2095,65430,340
2096,35290,106
2097,15312,121
2098,34459,45
2099,25704,71
2100,12655,115
2101,10858,170
2102,59892,313
2103,17617,165
2104,23246,550
2105,5839,27
2106,20471,278
2107,21977,265
2108,101074,1678
2109,65342,477
2110,43410,603
2111,14422,101
2112,55150,396
2113,45247,255
2114,114918,2549
2115,16811,93
2116,14229,147
2117,18415,116
2118,48963,215
2119,42112,262
2120,39489,626
2121,53249,359
2122,27342,198
2123,59411,832
2124,29902,239
2125,11287,24
2126,71930,358
2127,36437,90
2128,25942,153
2129,29290,272
2130,23806,180
2131,48489,202
2132,12914,341
2133,14451,37
2134,19575,112
2135,40926,870
2136,12470,30
2137,99368,358
2138,9857,71
2139,15147,43
2140,88933,2455
2141,50972,728
2142,81613,2193
2143,70566,1284
2144,23542,707
2145,26565,85
2146,67600,730
2147,66841,272
2148,35404,168
2149,70841,510
2150,70342,888
2151,54702,1250
2152,4186,397
2153,21565,78
2154,13631,88
2155,40879,1192
2156,18434,61
2157,41994,173
2158,19878,451
2159,129814,1258
2160,18404,171
2161,24429,262
2162,56231,145
2163,48275,311
2164,25220,386
2165,26062,228
2166,14202,49
2167,32679,106
2168,17442,79
2169,72257,676
2170,16626,138
2171,28626,176
2172,74612,148
2173,61644,775
2174,29978,850
2175,128747,2325
2176,25484,178
2177,12125,106
2178,123620,1186
2179,66302,456
2180,130325,747
2181,29133,304
2182,102581,1148
2183,34982,263
2184,31123,95
2185,48785,551
2186,40028,684
2187,43601,393
2188,30575,350
2189,76783,282
2190,50340,364
2191,52428,270
2192,20788,243
2193,19217,303
2194,52308,773
2195,28900,206
2196,8889,58
2197,64388,487
2198,46643,400
2199,15755,107
2200,31897,146
2201,42735,254
2202,47042,224
2203,19860,330
2204,54359,387
2205,47797,1976
2206,23115,342
2207,21085,234
2208,70217,440
2209,130607,465
2210,48973,823
2211,47311,609
2212,26762,237
2213,32172,407
2214,51468,136
2215,19099,119
2216,53727,449
2217,26960,362
2218,19049,56
2219,130080,992
2220,24939,234
2221,38111,498
2222,129790,1282
2223,18040,86
2224,42161,246
2225,51059,352
2226,24817,250
2227,60987,177
2228,50979,702
2229,42331,409
2230,129189,1883
2231,11215,59
2232,38018,271
2233,21637,154
2234,44992,526
2235,75015,310
2236,128188,342
2237,25398,107
2238,34796,84
2239,92081,506
2240,48042,224
2241,9527,94
2242,27385,74
2243,50277,221
2244,21230,545
2245,18924,131
2246,58239,339
2247,11138,57
2248,74573,474
2249,24821,257
2250,9383,63
2251,128832,2240
2252,25362,73
2253,20752,263
2254,20107,155
2255,110896,2011
2256,35985,172
2257,42704,310
2258,20238,95
2259,16854,303
2260,36547,102
2261,51390,274
2262,30261,192
2263,43526,1054
2264,26700,712
2265,23131,796
2266,65962,894
2267,30935,632
2268,25092,137
2269,62003,262
2270,21507,147
2271,16788,80
2272,33790,973
2273,99791,569
2274,23942,145
2275,69003,337
2276,20007,139
2277,14367,64
2278,23600,131
2279,28512,209
2280,14477,23
2281,41862,120
2282,14450,133
2283,35868,746
2284,16377,216
2285,52321,611
2286,35865,526
2287,38540,1120
2288,59013,455
2289,18207,175
2290,8179,48
2291,6118,29
2292,70851,635
2293,32724,323
2294,21735,805
2295,34581,252
2296,25362,67
2297,27521,520
2298,64101,636
2299,11915,106
2300,33660,121
2301,12628,89
2302,32555,365
2303,33454,384
2304,95220,810
2305,43619,1099
2306,28422,229
2307,43782,341
2308,16222,154
2309,70920,733
2310,30525,167
2311,17529,567
2312,37546,197
2313,56027,953
2314,127066,658
2315,38331,79
2316,53995,428
2317,47716,291
2318,61477,70
2319,23021,168
2320,59446,242
2321,57786,206
2322,40078,878
2323,20027,206
2324,80072,242
2325,12963,113
2326,24922,92
2327,79121,569
2328,28658,65
2329,40577,209
2330,11915,137
2331,27800,260
2332,33923,111
2333,36125,176
2334,77473,584
2335,29673,318
2336,59622,674
2337,45208,1596
2338,66903,438
2339,20796,162
2340,51249,546
2341,27526,135
2342,37660,125
2343,6549,42
2344,28900,349
2345,19533,23
2346,33949,406
2347,49293,130
2348,54151,604
2349,93513,509
2350,16036,64
2351,68669,648
2352,37174,176
2353,27424,661
2354,86053,572
2355,43208,394
2356,82107,209
2357,29221,154
2358,67106,693
2359,14413,73
2360,129781,1291
2361,74341,1379
2362,20934,57
2363,23693,508
2364,14320,53
2365,16721,67
2366,28885,268
2367,63885,518
2368,51370,519
2369,29063,201
2370,28141,847
2371,41424,846
2372,44277,396
2373,68290,617
2374,70292,1219
2375,17730,72
2376,23280,101
2377,61484,692
2378,6495,67
2379,6684,33
2380,11915,172
2381,6019,34
2382,31378,173
2383,97446,463
2384,45107,254
2385,37584,303
2386,30817,887
2387,33325,307
2388,54429,138
2389,20399,224
2390,49612,243
2391,59945,257
2392,38385,308
2393,18371,218
2394,65866,395
2395,60853,440
2396,18435,106
2397,16182,180
2398,16282,165
2399,29569,900
2400,24436,811
2401,17635,498
2402,14470,134
2403,23093,46
2404,40954,206
2405,21503,87
2406,24521,205
2407,79485,79
2408,47671,358
2409,61903,356
2410,129363,1709
2411,25245,172
2412,29078,295
2413,50926,897
2414,54025,182
2415,37687,180
2416,38995,770
2417,40911,1400
2418,10832,35
2419,8425,32
2420,33227,1036
2421,19020,135
2422,27486,383
2423,36978,271
2424,65879,491
2425,34193,884
2426,129772,1300
2427,53012,485
2428,18283,195
2429,24610,74
2430,13349,46
2431,79176,386
2432,29144,58
2433,24095,43
2434,11462,73
2435,25755,428
2436,48799,402
2437,10202,242
2438,28121,121
2439,69047,456
2440,32852,275
2441,27146,635
2442,11258,113
2443,23282,209
2444,31290,156
2445,12888,93
2446,75672,760
2447,38083,135
2448,62996,853
2449,59656,102
2450,22324,329
2451,17584,381
2452,63834,177
2453,62505,1089
2454,13521,106
2455,12601,57
2456,90601,1002
2457,58170,537
2458,13797,174
2459,54847,647
2460,35991,522
2461,64760,170
2462,27089,218
2463,58035,658
2464,64145,474
2465,17143,123
2466,130728,344
2467,21850,184
2468,28750,435
2469,10151,71
2470,26396,530
2471,130088,984
2472,24694,48
2473,18043,99
2474,53630,250
2475,41872,175
2476,54411,499
2477,15549,86
2478,14798,91
2479,40295,359
2480,24716,265
2481,16195,124
2482,34557,389
2483,52156,295
2484,56077,214
2485,37637,588
2486,41752,189
2487,44933,665
2488,23643,207
2489,23538,193
2490,55814,262
2491,22209,151
2492,24161,757
2493,32707,374
2494,97596,893
2495,78058,405
2496,25399,198
2497,23263,128
2498,64908,444
2499,21085,277
2500,23727,153
2501,8446,101
2502,45993,569
2503,17827,220
2504,58809,700
2505,18579,327
2506,57072,534
2507,130801,271
2508,20552,508
2509,16393,236
2510,26166,312
2511,78877,456
2512,20323,83
2513,53365,557
2514,30448,1332
2515,71050,1512
2516,21161,456
2517,83262,1614
2518,14742,41
2519,24969,101
2520,40363,1428
2521,48099,695
2522,39645,348
2523,24951,177
2524,7100,72
2525,48800,1948
2526,38546,64
2527,28748,235
2528,31902,379
2529,63777,1090
2530,114016,1633
2531,35373,382
2532,28404,117
2533,19696,657
2534,32238,598
2535,56637,495
2536,23820,438
2537,68026,688
2538,16709,55
2539,15802,164
2540,23075,199
2541,13864,83
2542,56467,189
2543,21816,264
2544,37304,346
2545,13683,100
2546,17044,239
2547,28236,535
2548,72778,499
2549,52521,124
2550,18681,129
2551,35138,120
2552,54272,191
2553,33297,186
2554,110343,916
2555,96344,883
2556,22838,276
2557,56268,447
2558,130646,426
2559,8276,140
2560,44121,384
2561,26358,121
2562,37178,194
2563,33516,455
2564,95967,856
2565,49085,1002
2566,23395,263
2567,16587,67
2568,9475,83
2569,33077,515
2570,18843,35
2571,22493,75
2572,16839,102
2573,127011,3336
2574,53567,645
2575,19743,278
2576,48697,733
2577,54259,452
2578,48590,478
2579,31230,32
2580,37251,412
2581,37563,657
2582,34441,161
2583,60791,262
2584,36250,294
2585,40580,723
2586,66242,173
2587,21201,258
2588,59058,330
2589,88217,3013
2590,25417,394
2591,32678,700
2592,4930,27
2593,35623,169
2594,45163,278
2595,126668,1230
2596,29080,318
2597,38966,423
2598,59477,702
2599,72367,210
2600,25080,265
2601,18778,90
2602,43208,197
2603,9564,32
2604,14893,175
2605,62321,496
2606,32977,127
2607,30596,164
2608,77354,380
2609,38532,387
2610,26813,111
2611,18301,167
2612,41369,409
2613,28103,365
2614,65578,998
2615,44294,258
2616,20360,307
2617,42698,313
2618,14802,291
2619,80111,195
2620,40619,742
2621,24101,538
2622,14534,94
2623,48299,384
2624,70606,823
2625,13579,276
2626,50679,215
2627,34435,201
2628,12604,77
2629,21980,358
2630,12241,53
2631,23964,334
2632,9848,103
2633,38403,403
2634,98790,1001
2635,34922,302
2636,70900,1671
2637,91886,638
2638,33017,310
2639,22815,143
2640,17757,344
2641,52239,552
2642,17193,31
2643,30845,245
2644,16451,83
2645,24478,158
2646,23906,98
2647,22801,111
2648,30535,218
2649,51109,754
2650,79416,546
2651,9559,114
2652,27642,203
2653,34013,809
2654,20913,227
2655,73263,556
2656,16470,90
2657,59127,295
2658,42351,594
2659,29796,360
2660,12816,114
2661,21157,138
2662,57503,957
2663,30186,1061
2664,50246,395
2665,64134,314
2666,25432,248
2667,26983,291
2668,18624,96
2669,24728,109
2670,3613,47
2671,34194,218
2672,11597,45
2673,69452,394
2674,15349,188
2675,66612,654
2676,17711,78
2677,130377,695
2678,18701,153
2679,45970,119
2680,123839,1969
2681,44366,421
2682,15634,118
2683,21308,136
2684,34254,151
2685,22262,177
2686,56468,428
2687,21584,134
2688,39904,712
2689,37342,955
2690,54688,135
2691,52202,240
2692,15296,64
2693,32130,446
2694,12340,134
2695,29000,286
2696,48118,191
2697,16325,78
2698,21152,166
2699,25107,445
2700,12767,117
2701,39480,356
2702,26215,193
2703,12055,33
2704,46438,299
2705,35817,367
2706,90017,625
2707,25821,116
2708,46601,189
2709,33073,139
2710,29520,280
2711,33144,728
2712,43128,272
2713,62916,488
2714,35461,115
2715,19831,97
2716,9325,110
2717,42477,295
2718,42820,446
2719,130584,488
2720,16491,238
2721,34099,282
2722,36040,289
2723,57099,263
2724,36833,182
2725,12516,393
2726,22680,57
2727,117356,1070
2728,14254,96
2729,29208,77
2730,53320,391
2731,28827,261
2732,42699,317
2733,30592,622
2734,96337,611
2735,130122,950
2736,25671,414
2737,8991,111
2738,23082,229
2739,72998,882
2740,30436,311
2741,57037,730
2742,25058,105
2743,29224,59
2744,88489,297
2745,48610,219
2746,48923,618
2747,65749,354
2748,48492,251
2749,17615,136
2750,12329,121
2751,17404,80
2752,92874,311
2753,51246,97
2754,25626,669
2755,16840,247
2756,44989,902
2757,31246,361
2758,16120,177
2759,37713,233
2760,28941,171
2761,32810,84
2762,59462,1011
2763,57831,309
2764,49256,329
2765,46035,362
2766,21011,324
2767,10606,241
2768,44866,489
2769,38561,331
2770,17088,165
2771,58913,683
2772,19960,304
2773,60504,893
2774,52668,1118
2775,24105,210
2776,75001,250
2777,36509,434
2778,15865,28
2779,36866,350
2780,29392,114
2781,28936,310
2782,24651,162
2783,39475,81
2784,49982,1116
2785,66815,632
2786,34324,987
2787,39828,251
2788,61592,394
2789,18896,102
2790,60375,584
2791,130383,689
2792,47501,868
2793,65508,573
2794,19640,56
2795,18746,204
2796,52777,484
2797,29492,372
2798,59818,2090
2799,62284,768
2800,11257,131
2801,41602,111
2802,45556,250
2803,6434,89
2804,38493,139
2805,15827,265
2806,45192,377
2807,56767,775
2808,3151,59
2809,32454,257
2810,53030,226
2811,45059,376
2812,30293,351
2813,96630,461
2814,9007,109
2815,95014,1178
2816,23287,402
2817,61890,281
2818,34828,66
2819,34740,228
2820,12503,235
2821,48830,719
2822,30843,234
2823,13619,203
2824,40902,563
2825,88108,1073
2826,31838,362
2827,38698,579
2828,10491,46
2829,12251,73
2830,72809,415
2831,33617,443
2832,29951,216
2833,72789,1005
2834,21863,64
2835,35669,172
2836,24376,163
2837,84239,831
2838,21165,128
2839,26902,955
2840,40669,443
2841,26560,90
2842,16059,359
2843,34547,119
2844,72216,873
2845,54146,258
2846,31887,319
2847,99137,461
2848,13843,113
2849,41170,111
2850,40736,245
2851,47979,711
2852,94208,2063
2853,22938,153
2854,46812,606
2855,42833,247
2856,21368,417
2857,24372,236
2858,35089,142
2859,34672,397
2860,23053,214
2861,47487,239
2862,52362,565
2863,61618,450
2864,51488,286
2865,29731,384
2866,28239,209
2867,31097,809
2868,30229,221
2869,72309,740
2870,17578,264
2871,11831,101
2872,22110,255
2873,68631,624
2874,19565,75
2875,19123,223
2876,31774,275
2877,114664,1194
2878,7937,111
2879,30291,160
2880,37683,181
2881,23456,98
2882,32055,70
2883,17620,53
2884,11414,179
2885,51540,437
2886,19487,455
2887,58640,167
2888,7488,29
2889,27433,372
2890,53593,665
2891,33061,70
2892,14262,109
2893,24242,189
2894,67316,381
2895,11825,18
2896,27207,161
2897,94911,385
2898,33331,240
2899,37270,466
2900,130715,357
2901,96700,724
2902,14172,93
2903,17555,291
2904,4737,9
2905,40803,471
2906,39507,746
2907,31612,714
2908,54538,1073
2909,47000,406
2910,130577,495
2911,57153,637
2912,36871,240
2913,37678,139
2914,22605,158
2915,21034,116
2916,100319,380
2917,7646,19
2918,16592,113
2919,28004,310
2920,18188,61
2921,28120,165
2922,20781,314
2923,21102,213
2924,23223,76
2925,21345,785
2926,24681,210
2927,99332,881
2928,36642,616
2929,10868,154
2930,9740,62
2931,20114,507
2932,104815,961
2933,49319,239
2934,86026,1995
2935,58289,596
2936,9074,217
2937,28124,138
2938,29664,210
2939,46376,221
2940,47004,175
2941,38865,278
2942,39961,230
2943,23418,373
2944,42045,358
2945,72430,384
2946,24875,151
2947,15340,90
2948,8166,28
2949,38776,243
2950,57593,60
2951,48961,572
2952,56350,1573
2953,27424,495
2954,12066,111
2955,34361,281
2956,53973,951
2957,125446,223
2958,87473,712
2959,35895,141
2960,22691,53
2961,104979,788
2962,20679,127
2963,35905,1456
2964,19868,115
2965,5470,21
2966,16786,168
2967,33472,229
2968,17777,222
2969,61975,1184
2970,15769,247
2971,6112,55
2972,49448,653
2973,22442,369
2974,26299,494
2975,36870,184
2976,20314,88
2977,7449,34
2978,27519,135
2979,9687,44
2980,21718,272
2981,9015,147
2982,39341,292
2983,8140,21
2984,36370,163
2985,97523,716
2986,79111,469
2987,28168,325
2988,15345,108
2989,36763,406
2990,44442,286
2991,41845,421
2992,35519,387
2993,49330,1096
2994,36161,384
2995,8982,148
2996,47137,1168
2997,28813,507
2998,27572,482
2999,99776,2811
3000,37587,116
3001,68798,391
3002,35148,400
3003,22709,113
3004,31447,299
3005,44933,501
3006,65396,260
3007,17144,109
3008,70422,547
3009,30409,157
3010,129553,1519
3011,39438,252
3012,80863,271
3013,28156,53
3014,14239,49
3015,20465,94
3016,31849,286
3017,11647,72
3018,39738,455
3019,36139,262
3020,48352,895
3021,47381,119
3022,40238,320
3023,24703,77
3024,87212,872
3025,49252,499
3026,117923,1837
3027,18225,485
3028,57265,1038
3029,11076,326
3030,50858,1136
3031,31633,1045
3032,11129,58
3033,36301,815
3034,25201,96
3035,57785,217
3036,30528,80
3037,23198,397
3038,14518,72
3039,55086,81
3040,39099,180
3041,32042,146
3042,20125,143
3043,29413,446
3044,70615,494
3045,23716,149
3046,28645,143
3047,74474,1156
3048,18778,290
3049,31304,397
3050,25907,212
3051,72129,1541
3052,121916,953
3053,33121,498
3054,44058,633
3055,14105,72
3056,19257,303
3057,102609,306
3058,38051,335
3059,35785,364
3060,51115,115
3061,11208,57
3062,128262,2810
3063,107770,561
3064,98100,186
3065,61096,354
3066,129920,1152
3067,19849,169
3068,68974,495
3069,55910,200
3070,41670,222
3071,51687,279
3072,17048,166
3073,22818,268
3074,16261,110
3075,34573,443
3076,52994,430
3077,8715,23
3078,89287,1206
3079,20332,350
3080,81497,878
3081,24806,192
3082,33151,522
3083,12765,86
3084,29357,589
3085,31158,144
3086,11046,117
3087,50953,631
3088,57052,1440
3089,12443,22
3090,24105,107
3091,41595,560
3092,15657,234
3093,65759,218
3094,129855,1217
3095,36848,417
3096,8300,62
3097,38733,696
3098,8394,34
3099,21378,232
3100,28484,167
3101,54671,794
3102,15822,80
3103,39348,468
3104,25275,191
3105,40129,341
3106,112036,1121
3107,59481,361
3108,37068,479
3109,33410,117
3110,55000,720
3111,18327,160
3112,51577,536
3113,21975,250
3114,43340,289
3115,73151,1266
3116,54505,236
3117,20661,42
3118,48736,482
3119,61699,1122
3120,21283,211
3121,52251,266
3122,20672,133
3123,17427,253
3124,23919,664
3125,100897,1029
3126,23703,271
3127,98565,446
3128,31389,208
3129,24918,138
3130,6772,43
3131,37320,505
3132,33062,441
3133,21297,226
3134,72737,465
3135,58624,734
3136,130074,998
3137,10336,36
3138,73380,291
3139,8278,127
3140,129933,1139
3141,56919,945
3142,18637,121
3143,46436,447
3144,37923,231
3145,129980,1092
3146,15136,334
3147,28161,67
3148,63855,148
3149,25532,488
3150,30498,121
3151,14640,143
3152,27821,116
3153,40733,470
3154,46585,735
3155,41295,683
3156,75321,275
3157,64279,404
3158,130034,1038
3159,44053,637
3160,28347,229
3161,43413,2761
3162,64113,941
3163,76270,1818
3164,67663,222
3165,66871,184
3166,36947,279
3167,29860,932
3168,9084,61
3169,31796,59
3170,75559,1417
3171,27183,838
3172,20877,55
3173,16757,694
3174,31575,83
3175,15717,59
3176,22691,67
3177,25684,183
3178,32812,534
3179,35562,311
3180,10014,88
3181,21321,235
3182,26253,77
3183,24296,158
3184,36008,194
3185,38811,183
3186,85904,847
3187,16413,175
3188,32732,356
3189,51872,988
3190,31963,193
3191,28109,148
3192,26357,220
3193,33608,701
3194,31393,70
3195,48241,268
3196,13369,217
3197,14348,18
3198,31023,544
3199,26973,117
3200,39267,324
3201,42875,344
3202,54045,157
3203,10733,172
3204,26251,191
3205,27409,555
3206,17000,105
3207,28315,615
3208,57294,274
3209,56518,177
3210,129704,1368
3211,75108,768
3212,9976,155
3213,35000,293
3214,21912,309
3215,110058,780
3216,33943,256
3217,46852,193
3218,13615,143
3219,41161,1281
3220,83333,1343
3221,47515,196
3222,45033,484
3223,24500,373
3224,43304,262
3225,31862,139
3226,34887,499
3227,6846,115
3228,56649,141
3229,57918,638
3230,27675,278
3231,26509,188
3232,12772,400
3233,30709,281
3234,64038,675
3235,20796,205
3236,86927,501
3237,64588,215
3238,67120,945
3239,10371,61
3240,29152,276
3241,46221,404
3242,8538,71
3243,10030,145
3244,23895,219
3245,26360,451
3246,22984,97
3247,50437,2617
3248,13351,73
3249,30048,304
3250,130732,340
3251,90060,1034
3252,65071,632
3253,56264,226
3254,46656,268
3255,129717,1355
3256,26461,321
3257,24925,298
3258,43543,108
3259,38704,261
3260,30032,426
3261,68428,549
3262,21145,107
3263,26807,521
3264,20952,286
3265,27175,205
3266,33450,249
3267,10123,39
3268,8452,145
3269,48884,260
3270,21332,689
3271,27317,40
3272,30107,82
3273,36695,729
3274,43684,750
3275,61168,427
3276,32376,254
3277,54656,679
3278,24588,112
3279,9666,62
3280,19392,284
3281,11353,110
3282,105952,2670
3283,27596,105
3284,34242,747
3285,18389,66
3286,24626,561
3287,53420,1142
3288,43528,1121
3289,56702,246
3290,28981,398
3291,24610,144
3292,92938,927
3293,28472,269
3294,36672,1736
3295,24899,92
3296,80135,292
3297,12375,155
3298,40874,1242
3299,73429,510
3300,17780,117
3301,31855,96
3302,53654,389
3303,29385,322
3304,28049,303
3305,47049,156
3306,17915,62
3307,19675,540
3308,17766,89
3309,15112,67
3310,15116,59
3311,17460,158
3312,29940,146
3313,106971,838
3314,16369,152
3315,51158,715
3316,12938,49
3317,23447,362
3318,15629,136
3319,48834,86
3320,74435,324
3321,23743,254
3322,17122,303
3323,17543,168
3324,10834,69
3325,22814,114
3326,59246,981
3327,34440,2281
3328,67345,905
3329,32447,347
3330,31342,144
3331,27269,656
3332,27312,129
3333,44240,860
3334,10011,30
3335,21779,103
3336,26629,142
3337,41526,420
3338,37694,467
3339,45478,377
3340,130782,290
3341,38526,696
3342,73695,535
3343,13840,128
3344,45722,203
3345,19177,73
3346,54931,832
3347,21189,122
3348,25121,241
3349,37414,364
3350,21619,30
3351,43552,302
3352,6214,115
3353,130470,602
3354,59089,326
3355,29208,227
3356,36367,125
3357,21361,109
3358,42506,212
3359,2912,90
3360,19407,296
3361,6014,78
3362,18588,36
3363,60052,809
3364,18198,213
3365,25691,89
3366,87825,1385
3367,19453,223
3368,28681,393
3369,50396,577
3370,24773,55
3371,88300,418
3372,23465,137
3373,25279,412
3374,41607,297
3375,8514,110
3376,25666,133
3377,41883,374
3378,25772,216
3379,30292,118
3380,40565,1026
3381,52064,384
3382,38991,387
3383,37039,257
3384,55074,480
3385,26688,165
3386,35373,290
3387,27497,127
3388,20960,210
3389,59448,170
3390,52507,395
3391,21398,153
3392,11489,38
3393,20558,180
3394,36697,205
3395,18078,130
3396,9343,33
3397,36827,223
3398,17110,41
3399,49192,221
3400,46450,211
3401,52788,759
3402,23492,505
3403,84398,843
3404,24163,399
3405,37093,455
3406,71962,828
3407,27859,177
3408,22009,308
3409,34542,496
3410,34133,85
3411,29913,208
3412,47699,631
3413,34089,112
3414,16083,150
3415,38040,247
3416,27886,67
3417,39582,633
3418,11072,49
3419,34351,393
3420,28354,89
3421,26123,207
3422,67024,397
3423,34006,580
3424,21123,98
3425,65733,585
3426,30644,208
3427,88968,567
3428,32633,136
3429,18825,147
3430,41366,393
3431,32106,472
3432,16533,115
3433,42170,347
3434,30085,455
3435,36020,359
3436,9515,161
3437,65432,574
3438,83678,307
3439,9731,40
3440,51469,403
3441,30070,390
3442,34955,1426
3443,38787,65
3444,12646,110
3445,48458,354
3446,15775,70
3447,32948,374
3448,14635,149
3449,31961,298
3450,38164,639
3451,27298,129
3452,33950,425
3453,81412,768
3454,16700,209
3455,21939,73
3456,4948,110
3457,17684,69
3458,44380,604
3459,31549,257
3460,29736,236
3461,39009,120
3462,13762,255
3463,20573,151
3464,55459,140
3465,21045,239
3466,27025,275
3467,10649,58
3468,26648,286
3469,32190,143
3470,34980,301
3471,48925,283
3472,17296,110
3473,85395,1005
3474,34930,1025
3475,29570,749
3476,35635,147
3477,33648,297
3478,64886,663
3479,29627,302
3480,17600,153
3481,25599,178
3482,21572,163
3483,40842,824
3484,25276,286
3485,25862,190
3486,6612,110
3487,15617,122
3488,82809,374
3489,41582,254
3490,24497,201
3491,30993,249
3492,36340,421
3493,55203,283
3494,37263,440
3495,36246,1289
3496,30511,144
3497,18755,223
3498,42381,309
3499,12061,138
3500,47564,140
3501,38918,949
3502,57863,588
3503,32235,376
3504,26437,362
3505,15992,252
3506,66205,384
3507,28526,234
3508,45481,1465
3509,21729,63
3510,13377,56
3511,8507,11
3512,31227,167
3513,56635,359
3514,68947,1090
3515,56880,812
3516,13098,330
3517,55953,745
3518,10560,33
3519,64123,391
3520,19407,374
3521,13001,100
3522,33300,323
3523,34854,351
3524,21123,278
3525,35227,475
3526,43033,2101
3527,15061,153
3528,9937,162
3529,37902,337
3530,113974,1623
3531,86333,359
3532,130097,975
3533,23939,205
3534,37474,500
3535,35721,512
3536,11365,148
3537,10705,97
3538,8519,63
3539,76765,385
3540,23803,105
3541,29465,266
3542,14854,309
3543,28531,267
3544,18631,362
3545,85549,197
3546,7113,43
3547,35967,164
3548,63608,528
3549,87397,781
3550,43680,347
3551,26317,203
3552,28194,184
3553,17720,247
3554,29803,288
3555,23950,333
3556,39461,315
3557,77579,505
3558,21497,74
3559,45924,732
3560,85879,636
3561,60027,1545
3562,36485,159
3563,130557,515
3564,11541,73
3565,99250,498
3566,80322,941
3567,67536,706
3568,9977,65
3569,26633,116
3570,120233,4004
3571,115432,914
3572,34519,242
3573,28423,613
3574,19603,102
3575,19026,36
3576,59868,192
3577,21460,19
3578,47509,362
3579,46828,241
3580,17830,160
3581,55517,315
